Time,AIRTEMP,GROUNDTEMP,AIRP,PRECIPITATION,RH,RH_GROUND,WINDSPEED,WINDSPEED_MIN,WINDSPEED_MAX,RAD,DateTime
1694077200000000000,19.3,13.5,974.0,0.0,100.0,10.5,1.45,0.55,3.05,226.0,2023-09-07 09:00:00
1694078100000000000,20.8,14.5,973.0,0.0,100.0,10.7,2.24,0.73,3.18,537.0,2023-09-07 09:15:00
1694079000000000000,21.7,16.0,973.0,0.0,100.0,10.7,3.1500000000000004,1.4649999999999999,5.130000000000001,428.0,2023-09-07 09:30:00
1694079900000000000,23.2,16.666666666666668,973.0,0.0,100.0,10.533333333333333,2.2566666666666664,0.6933333333333334,5.273333333333334,447.3333333333333,2023-09-07 09:45:00
1694080800000000000,24.933333333333334,17.466666666666665,973.0,0.0,100.0,10.233333333333334,1.9866666666666666,0.6699999999999999,4.153333333333333,360.6666666666667,2023-09-07 10:00:00
1694081700000000000,25.2,18.066666666666666,973.0,0.0,100.0,10.1,1.9366666666666668,0.51,3.24,418.6666666666667,2023-09-07 10:15:00
1694082600000000000,25.8,18.73333333333333,973.0,0.0,100.0,10.433333333333332,2.39,0.8966666666666668,3.8699999999999997,603.0,2023-09-07 10:30:00
1694083500000000000,25.53333333333333,19.566666666666666,973.0,0.0,100.0,10.5,3.295,1.1199999999999999,5.803333333333334,696.3333333333334,2023-09-07 10:45:00
1694084400000000000,26.0,19.73333333333333,973.0,0.0,100.0,10.266666666666667,3.3866666666666667,1.9966666666666664,6.046666666666667,725.3333333333334,2023-09-07 11:00:00
1694085300000000000,26.049999999999997,20.4,973.0,0.0,100.0,10.1,3.46,1.92,4.915,748.0,2023-09-07 11:15:00
1694086200000000000,26.899999999999995,20.066666666666666,973.0,0.0,100.0,10.1,2.92,1.4466666666666665,4.846666666666667,769.0,2023-09-07 11:30:00
1694087100000000000,27.233333333333334,20.566666666666666,973.0,0.0,100.0,10.133333333333333,2.91,1.6466666666666665,4.826666666666667,789.6666666666666,2023-09-07 11:45:00
1694088000000000000,28.166666666666668,21.399999999999995,973.0,0.0,100.0,10.1,2.58,0.98,4.46,812.6666666666666,2023-09-07 12:00:00
1694088900000000000,27.933333333333334,21.899999999999995,972.0,0.0,100.0,9.86,3.313333333333334,1.6266666666666667,4.906666666666666,837.0,2023-09-07 12:15:00
1694089800000000000,28.133333333333336,21.899999999999995,972.0,0.0,100.0,9.86,3.22,1.6500000000000001,5.476666666666667,852.0,2023-09-07 12:30:00
1694090700000000000,28.400000000000002,21.866666666666664,972.0,0.0,100.0,9.803333333333333,3.9599999999999995,2.2600000000000002,6.27,862.0,2023-09-07 12:45:00
1694091600000000000,28.166666666666668,22.03333333333333,972.0,0.0,100.0,9.803333333333333,5.3133333333333335,1.7933333333333332,11.62,862.0,2023-09-07 13:00:00
1694092500000000000,28.85,21.9,972.0,0.0,100.0,9.69,3.15,0.945,6.135,857.0,2023-09-07 13:15:00
1694093400000000000,28.6,21.9,972.0,0.0,100.0,9.69,4.58,1.71,10.9,854.0,2023-09-07 13:30:00
1694094300000000000,29.333333333333332,21.899999999999995,972.0,0.0,100.0,9.719999999999999,3.5400000000000005,1.4633333333333332,6.413333333333334,829.0,2023-09-07 13:45:00
1694095200000000000,29.833333333333332,21.899999999999995,972.0,0.0,98.86666666666667,9.719999999999999,3.4933333333333336,1.67,7.103333333333334,810.3333333333334,2023-09-07 14:00:00
1694096100000000000,30.666666666666668,21.73333333333333,972.0,0.0,86.43333333333334,9.69,2.546666666666667,0.9166666666666666,4.5,794.0,2023-09-07 14:15:00
1694097000000000000,31.23333333333333,21.73333333333333,972.0,0.0,86.16666666666667,9.693333333333333,3.0233333333333334,1.28,4.6433333333333335,771.0,2023-09-07 14:30:00
1694097900000000000,31.53333333333333,22.3,972.0,0.0,89.0,9.69,2.6633333333333336,0.6933333333333334,5.05,754.3333333333334,2023-09-07 14:45:00
1694098800000000000,32.199999999999996,22.3,971.3333333333334,0.0,77.60000000000001,9.746666666666666,2.08,0.9166666666666666,3.276666666666667,733.6666666666666,2023-09-07 15:00:00
1694099700000000000,31.2,22.1,971.0,0.0,71.05,10.1,4.1450000000000005,1.59,7.36,708.0,2023-09-07 15:15:00
1694100600000000000,31.1,22.3,971.0,0.0,70.8,10.1,3.48,1.77,7.63,698.0,2023-09-07 15:30:00
1694101500000000000,31.433333333333334,22.03333333333333,971.0,0.0,62.5,10.02,2.89,1.24,4.786666666666666,654.6666666666666,2023-09-07 15:45:00
1694102400000000000,30.900000000000002,21.899999999999995,971.0,0.0,64.03333333333335,9.933333333333332,3.786666666666667,1.7299999999999998,6.9799999999999995,619.6666666666666,2023-09-07 16:00:00
1694103300000000000,31.25,21.4,971.0,0.0,72.25,10.05,4.025,1.865,7.449999999999999,596.0,2023-09-07 16:15:00
1694104200000000000,31.400000000000002,21.399999999999995,971.0,0.0,59.56666666666667,9.803333333333333,2.493333333333333,0.8366666666666666,5.456666666666667,547.0,2023-09-07 16:30:00
1694105100000000000,31.8,21.399999999999995,971.0,0.0,66.46666666666667,9.886666666666665,2.4633333333333334,0.7533333333333333,4.6433333333333335,522.0,2023-09-07 16:45:00
1694106000000000000,31.066666666666666,21.23333333333333,971.0,0.0,63.1,9.746666666666664,2.6233333333333335,0.8566666666666666,4.723333333333334,484.6666666666667,2023-09-07 17:00:00
1694106900000000000,31.3,20.9,971.0,0.0,67.2,9.735,2.505,1.31,4.275,456.0,2023-09-07 17:15:00
1694107800000000000,31.400000000000002,20.4,971.0,0.0,62.76666666666667,9.69,2.2066666666666666,0.8533333333333334,3.9500000000000006,422.6666666666667,2023-09-07 17:30:00
1694108700000000000,31.46666666666667,20.4,971.0,0.0,66.16666666666667,9.69,1.7650000000000001,0.2866666666666667,2.626666666666667,393.6666666666667,2023-09-07 17:45:00
1694109600000000000,31.5,19.73333333333333,971.0,0.0,65.43333333333334,9.666666666666666,1.5466666666666669,0.67,3.2133333333333334,375.0,2023-09-07 18:00:00
1694110500000000000,31.566666666666666,19.4,971.0,0.0,79.4,9.663333333333332,1.0933333333333335,0.67,2.4433333333333334,377.0,2023-09-07 18:15:00
1694111400000000000,30.600000000000005,19.23333333333333,971.0,0.0,81.73333333333333,9.663333333333332,0.8433333333333333,0.12,1.5866666666666667,315.0,2023-09-07 18:30:00
1694112300000000000,29.46666666666667,18.9,971.0,0.0,94.86666666666667,9.719999999999999,0.83,0.3466666666666667,1.22,252.66666666666666,2023-09-07 18:45:00
1694113200000000000,27.3,18.4,971.0,0.0,100.0,9.719999999999999,0.8466666666666667,0.365,1.4266666666666665,211.0,2023-09-07 19:00:00
1694114100000000000,23.7,17.766666666666666,971.0,0.0,100.0,9.503333333333332,0.7866666666666666,0.4,1.26,115.7,2023-09-07 19:15:00
1694115000000000000,21.55,17.25,971.0,0.0,100.0,9.53,0.835,0.395,1.4649999999999999,95.1,2023-09-07 19:30:00
1694115900000000000,20.8,17.0,971.0,0.0,100.0,9.53,1.1133333333333335,0.6333333333333333,1.5066666666666668,90.96666666666665,2023-09-07 19:45:00
1694116800000000000,20.066666666666666,16.5,971.0,0.0,100.0,9.53,0.9133333333333334,0.59,1.2633333333333334,93.03333333333335,2023-09-07 20:00:00
1694117700000000000,18.866666666666664,15.666666666666666,971.3333333333334,0.0,100.0,9.450000000000001,0.9533333333333333,0.705,1.3633333333333333,88.90000000000002,2023-09-07 20:15:00
1694118600000000000,18.866666666666664,15.333333333333334,971.3333333333334,0.0,100.0,9.476666666666665,1.4733333333333334,1.1,1.9533333333333334,88.90000000000002,2023-09-07 20:30:00
1694119500000000000,18.0,15.333333333333334,972.0,0.0,100.0,9.53,0.4366666666666667,1.1,1.0799999999999998,90.96666666666665,2023-09-07 20:45:00
1694120400000000000,16.966666666666665,14.833333333333334,972.0,0.0,100.0,9.450000000000001,0.049999999999999996,1.1,0.30500000000000005,90.96666666666665,2023-09-07 21:00:00
1694121300000000000,16.65,14.5,972.0,0.0,100.0,9.53,0.049999999999999996,1.1,0.30500000000000005,88.9,2023-09-07 21:15:00
1694122200000000000,16.35,14.5,972.0,0.0,100.0,9.53,0.049999999999999996,1.1,0.30500000000000005,88.9,2023-09-07 21:30:00
1694123100000000000,16.5,14.5,972.0,0.0,100.0,9.53,0.37,1.1,1.04,93.03333333333335,2023-09-07 21:45:00
1694124000000000000,17.0,14.5,972.0,0.0,100.0,9.53,0.59,0.37,1.56,88.89999999999999,2023-09-07 22:00:00
1694124900000000000,17.033333333333335,14.5,972.0,0.0,100.0,9.476666666666667,1.2,1.04,1.9333333333333333,88.90000000000002,2023-09-07 22:15:00
1694125800000000000,17.099999999999998,14.5,972.0,0.0,100.0,9.53,1.3233333333333335,0.49000000000000005,1.9933333333333334,93.03333333333335,2023-09-07 22:30:00
1694126700000000000,16.099999999999998,14.0,972.0,0.0,100.0,9.53,0.9,0.92,2.0366666666666666,93.03333333333335,2023-09-07 22:45:00
1694127600000000000,15.066666666666668,14.0,972.0,0.0,100.0,9.53,0.16,0.92,0.73,90.96666666666665,2023-09-07 23:00:00
1694128500000000000,14.733333333333333,13.5,972.0,0.0,100.0,9.53,0.16,0.92,0.73,88.90000000000002,2023-09-07 23:15:00
1694129400000000000,14.25,13.5,972.0,0.0,100.0,9.53,0.36,0.92,0.945,88.9,2023-09-07 23:30:00
1694130300000000000,15.033333333333333,13.366666666666667,972.0,0.0,100.0,9.12,0.705,0.43,1.2200000000000002,88.90000000000002,2023-09-07 23:45:00
1694131200000000000,15.566666666666668,13.233333333333334,972.0,0.0,100.0,9.396666666666667,0.3,0.12,0.7133333333333334,93.03333333333335,2023-09-08 00:00:00
1694132100000000000,15.633333333333333,13.366666666666667,972.0,0.0,100.0,9.203333333333333,0.9,0.7,1.3633333333333333,88.90000000000002,2023-09-08 00:15:00
1694133000000000000,15.4,13.1,972.0,0.0,100.0,9.204999999999998,0.59,0.06,0.98,88.9,2023-09-08 00:30:00
1694133900000000000,15.066666666666668,13.1,972.0,0.0,100.0,9.093333333333332,0.59,0.06,0.98,90.96666666666665,2023-09-08 00:45:00
1694134800000000000,15.133333333333333,12.933333333333332,972.0,0.0,100.0,9.12,1.355,0.8250000000000001,1.585,88.90000000000002,2023-09-08 01:00:00
1694135700000000000,13.766666666666667,12.766666666666666,972.0,0.0,100.0,9.173333333333334,0.44499999999999995,0.8250000000000001,1.19,93.03333333333335,2023-09-08 01:15:00
1694136600000000000,12.8,12.85,972.0,0.0,100.0,9.12,1.31,0.55,1.8649999999999998,88.9,2023-09-08 01:30:00
1694137500000000000,12.533333333333333,12.6,972.0,0.0,100.0,9.12,0.30333333333333334,0.55,0.9133333333333334,88.90000000000002,2023-09-08 01:45:00
1694138400000000000,12.8,12.6,972.0,0.0,100.0,9.12,0.30333333333333334,0.55,0.9133333333333334,95.1,2023-09-08 02:00:00
1694139300000000000,12.433333333333332,12.6,972.0,0.0,100.0,9.12,0.9,0.55,1.53,84.76666666666667,2023-09-08 02:15:00
1694140200000000000,11.766666666666666,12.266666666666666,972.0,0.0,100.0,9.12,0.6,0.06,1.4033333333333333,86.83333333333333,2023-09-08 02:30:00
1694141100000000000,12.1,12.266666666666666,972.0,0.0,100.0,9.12,0.71,0.365,1.18,93.03333333333335,2023-09-08 02:45:00
1694142000000000000,11.433333333333335,11.6,972.0,0.0,100.0,9.146666666666667,0.015,0.365,0.09,90.96666666666665,2023-09-08 03:00:00
1694142900000000000,11.5,11.6,972.0,0.0,100.0,9.176666666666666,0.17,0.365,0.4666666666666666,88.90000000000002,2023-09-08 03:15:00
1694143800000000000,11.366666666666665,11.6,972.0,0.0,100.0,9.176666666666666,0.45,0.365,1.65,88.90000000000002,2023-09-08 03:30:00
1694144700000000000,11.1,11.35,972.0,0.0,100.0,9.12,0.45,0.365,1.65,88.9,2023-09-08 03:45:00
1694145600000000000,10.700000000000001,11.1,972.0,0.0,100.0,9.12,0.45,0.365,1.65,84.76666666666667,2023-09-08 04:00:00
1694146500000000000,11.366666666666667,11.1,972.0,0.0,100.0,9.12,0.475,0.43,1.0699999999999998,88.90000000000002,2023-09-08 04:15:00
1694147400000000000,10.799999999999999,11.1,972.0,0.0,100.0,9.146666666666667,0.61,0.92,1.0966666666666667,86.83333333333333,2023-09-08 04:30:00
1694148300000000000,10.666666666666666,11.1,972.0,0.0,100.0,9.12,0.61,0.92,1.0966666666666667,88.90000000000002,2023-09-08 04:45:00
1694149200000000000,10.5,10.933333333333332,972.0,0.0,100.0,9.146666666666667,0.61,0.92,1.0966666666666667,86.83333333333333,2023-09-08 05:00:00
1694150100000000000,11.466666666666667,11.1,972.0,0.0,100.0,9.12,0.45,0.92,1.71,86.83333333333333,2023-09-08 05:15:00
1694151000000000000,11.799999999999999,11.433333333333332,972.0,0.0,100.0,9.173333333333332,0.8766666666666666,0.49,1.3266666666666669,88.90000000000002,2023-09-08 05:30:00
1694151900000000000,10.5,11.1,972.0,0.0,100.0,9.204999999999998,0.1,0.49,0.43,95.1,2023-09-08 05:45:00
1694152800000000000,9.926666666666668,10.933333333333332,972.0,0.0,100.0,9.149999999999999,0.8366666666666666,0.06,1.5266666666666666,93.03333333333335,2023-09-08 06:00:00
1694153700000000000,9.42,10.933333333333332,972.0,0.0,100.0,9.316666666666665,0.11666666666666665,0.06,0.3866666666666667,90.96666666666665,2023-09-08 06:15:00
1694154600000000000,9.253333333333332,10.6,972.0,0.0,100.0,9.396666666666667,0.7966666666666667,0.61,1.8933333333333333,90.96666666666665,2023-09-08 06:30:00
1694155500000000000,9.675,10.6,972.0,0.0,100.0,9.245,0.98,0.98,1.62,98.05,2023-09-08 06:45:00
1694156400000000000,9.74,11.1,972.0,0.0,100.0,9.53,0.53,0.98,1.4,114.0,2023-09-08 07:00:00
1694157300000000000,10.65,10.85,972.0,0.0,100.0,9.45,0.82,0.49,1.1,120.0,2023-09-08 07:15:00
1694158200000000000,10.7,11.1,972.0,0.0,100.0,9.37,0.82,0.49,1.1,120.0,2023-09-08 07:30:00
1694159100000000000,10.7,11.1,972.0,0.0,100.0,9.37,0.82,0.49,1.1,120.0,2023-09-08 07:45:00
1694160000000000000,10.7,11.1,972.0,0.0,100.0,9.37,0.82,0.49,1.1,120.0,2023-09-08 08:00:00
1694160900000000000,11.4,11.6,972.0,0.0,100.0,9.12,0.82,0.49,1.1,142.0,2023-09-08 08:15:00
1694161800000000000,12.4,11.6,972.0,0.0,100.0,9.12,0.82,0.49,1.1,145.0,2023-09-08 08:30:00
1694162700000000000,12.4,11.6,972.0,0.0,100.0,9.12,0.82,0.49,1.1,145.0,2023-09-08 08:45:00
1694163600000000000,17.833333333333332,12.766666666666666,972.3333333333334,0.0,100.0,9.259999999999998,0.5633333333333334,0.49,1.0999999999999999,248.33333333333334,2023-09-08 09:00:00
1694164500000000000,20.6,14.25,972.0,0.0,100.0,9.204999999999998,1.2999999999999998,0.55,2.26,580.0,2023-09-08 09:15:00
1694165400000000000,22.433333333333337,15.166666666666666,972.0,0.0,100.0,9.203333333333333,1.2566666666666666,0.485,2.22,478.6666666666667,2023-09-08 09:30:00
1694166300000000000,23.25,16.0,972.0,0.0,100.0,9.329999999999998,1.545,0.245,2.715,499.0,2023-09-08 09:45:00
1694167200000000000,23.9,17.0,972.0,0.0,100.0,9.29,2.7,1.16,4.52,381.0,2023-09-08 10:00:00
1694168100000000000,24.3,17.633333333333333,972.0,0.0,100.0,9.146666666666667,2.6999999999999997,0.9166666666666666,4.926666666666667,493.0,2023-09-08 10:15:00
1694169000000000000,24.5,18.4,972.0,0.0,100.0,9.12,3.38,1.53,5.31,568.0,2023-09-08 10:30:00
1694169900000000000,25.450000000000003,18.9,972.0,0.0,100.0,9.204999999999998,3.08,1.22,4.79,676.5,2023-09-08 10:45:00
1694170800000000000,26.266666666666666,19.566666666666666,972.0,0.0,100.0,9.256666666666666,2.4233333333333333,1.2033333333333334,3.543333333333333,725.0,2023-09-08 11:00:00
1694171700000000000,25.96666666666667,19.73333333333333,972.0,0.0,100.0,9.12,3.5566666666666666,2.4433333333333334,5.580000000000001,744.0,2023-09-08 11:15:00
1694172600000000000,25.6,20.4,972.0,0.0,100.0,9.12,4.59,1.83,6.29,785.0,2023-09-08 11:30:00
1694173500000000000,26.200000000000003,20.73333333333333,972.0,0.0,100.0,9.12,4.2299999999999995,1.8333333333333333,7.53,798.0,2023-09-08 11:45:00
1694174400000000000,26.9,21.15,971.5,0.0,100.0,9.12,4.065,1.255,7.54,820.0,2023-09-08 12:00:00
1694175300000000000,27.666666666666668,21.566666666666663,971.3333333333334,0.0,100.0,9.12,3.5933333333333333,2.033333333333333,6.333333333333333,835.0,2023-09-08 12:15:00
1694176200000000000,27.399999999999995,24.833333333333332,971.0,0.0,100.0,9.04,5.04,2.42,9.903333333333334,849.6666666666666,2023-09-08 12:30:00
1694177100000000000,29.100000000000005,22.03333333333333,971.0,0.0,100.0,9.12,2.6166666666666667,1.04,5.05,862.0,2023-09-08 12:45:00
1694178000000000000,28.2,22.3,971.0,0.0,100.0,9.093333333333332,4.323333333333333,1.3633333333333333,7.289999999999999,864.0,2023-09-08 13:00:00
1694178900000000000,28.366666666666664,21.53333333333333,971.0,0.0,100.0,8.96,4.9,3.1133333333333333,8.13,858.0,2023-09-08 13:15:00
1694179800000000000,28.53333333333333,22.166666666666668,971.0,0.0,100.0,8.933333333333335,4.4399999999999995,2.75,6.063333333333333,843.3333333333334,2023-09-08 13:30:00
1694180700000000000,29.066666666666666,21.899999999999995,971.0,0.0,100.0,8.72,3.4966666666666666,1.0166666666666666,6.453333333333333,812.3333333333334,2023-09-08 13:45:00
1694181600000000000,29.95,22.1,971.0,0.0,100.0,8.88,3.8049999999999997,1.1600000000000001,8.18,804.0,2023-09-08 14:00:00
1694182500000000000,30.3,22.166666666666668,971.0,0.0,100.0,8.88,3.016666666666667,1.7933333333333337,4.56,791.6666666666666,2023-09-08 14:15:00
1694183400000000000,31.5,22.3,971.0,0.0,98.75,8.715,2.685,1.1,4.515000000000001,767.0,2023-09-08 14:30:00
1694184300000000000,31.46666666666667,22.3,971.0,0.0,93.09999999999998,8.853333333333333,2.83,1.1,5.943333333333334,750.3333333333334,2023-09-08 14:45:00
1694185200000000000,31.400000000000002,22.3,970.0,0.0,83.26666666666667,8.88,2.3566666666666665,1.1400000000000001,3.9266666666666663,727.3333333333334,2023-09-08 15:00:00
1694186100000000000,32.1,22.333333333333332,970.0,0.0,77.73333333333333,8.8,2.06,0.65,3.6033333333333335,702.6666666666666,2023-09-08 15:15:00
1694187000000000000,32.96666666666667,22.166666666666668,970.0,0.0,76.56666666666668,8.773333333333333,1.4766666666666666,0.59,2.403333333333333,671.3333333333334,2023-09-08 15:30:00
1694187900000000000,32.800000000000004,22.3,970.0,0.0,74.39999999999999,8.96,1.5666666666666664,0.7949999999999999,2.89,644.3333333333334,2023-09-08 15:45:00
1694188800000000000,32.849999999999994,22.3,970.0,0.0,82.85,8.96,1.79,0.975,2.87,611.5,2023-09-08 16:00:00
1694189700000000000,32.13333333333333,22.03333333333333,970.0,0.0,68.73333333333333,9.093333333333332,2.1133333333333333,0.8766666666666666,3.52,582.3333333333334,2023-09-08 16:15:00
1694190600000000000,32.15,21.9,970.0,0.0,77.9,8.88,2.1399999999999997,0.765,3.48,561.5,2023-09-08 16:30:00
1694191500000000000,32.300000000000004,21.399999999999995,970.0,0.0,82.06666666666666,8.933333333333334,1.8099999999999998,0.5933333333333333,3.5433333333333334,520.0,2023-09-08 16:45:00
1694192400000000000,33.06666666666667,21.399999999999995,970.0,0.0,78.10000000000001,8.906666666666668,1.1066666666666667,0.24,2.26,484.6666666666667,2023-09-08 17:00:00
1694193300000000000,31.8,21.399999999999995,970.0,0.0,87.2,8.88,1.95,1.13,3.543333333333333,447.3333333333333,2023-09-08 17:15:00
1694194200000000000,31.53333333333333,20.9,970.0,0.0,92.03333333333335,8.88,1.6233333333333333,0.61,3.4600000000000004,418.6666666666667,2023-09-08 17:30:00
1694195100000000000,32.26666666666666,20.4,970.0,0.0,97.66666666666667,8.933333333333335,0.99,0.14333333333333334,2.0566666666666666,381.3333333333333,2023-09-08 17:45:00
1694196000000000000,31.600000000000005,20.066666666666666,970.0,0.0,92.36666666666667,8.906666666666668,1.2533333333333334,0.43000000000000005,2.32,381.0,2023-09-08 18:00:00
1694196900000000000,31.55,19.9,970.0,0.0,100.0,8.8,0.7949999999999999,0.43000000000000005,2.045,372.0,2023-09-08 18:15:00
1694197800000000000,30.833333333333332,19.4,970.0,0.0,96.16666666666667,8.906666666666668,0.69,0.43,1.7533333333333332,315.0,2023-09-08 18:30:00
1694198700000000000,29.3,18.9,970.0,0.0,100.0,8.88,1.02,0.49,1.5899999999999999,256.5,2023-09-08 18:45:00
1694199600000000000,26.9,18.4,970.0,0.0,100.0,8.88,0.97,0.6699999999999999,1.28,216.5,2023-09-08 19:00:00
1694200500000000000,23.833333333333332,18.066666666666666,970.0,0.0,100.0,8.906666666666668,1.0233333333333334,0.57,1.4233333333333331,132.33333333333334,2023-09-08 19:15:00
1694201400000000000,21.0,17.333333333333332,970.0,0.0,100.0,8.853333333333333,1.0633333333333332,0.65,1.47,97.06666666666666,2023-09-08 19:30:00
1694202300000000000,19.900000000000002,16.333333333333332,970.0,0.0,100.0,8.663333333333334,0.88,0.53,1.28,86.83333333333333,2023-09-08 19:45:00
1694203200000000000,19.2,16.166666666666668,970.0,0.0,100.0,8.773333333333333,0.63,0.09,1.01,90.96666666666665,2023-09-08 20:00:00
1694204100000000000,18.85,15.75,970.0,0.0,100.0,8.92,0.63,0.09,1.01,92.0,2023-09-08 20:15:00
1694205000000000000,18.7,15.166666666666666,970.0,0.0,100.0,8.933333333333335,0.63,0.09,1.01,86.83333333333333,2023-09-08 20:30:00
1694205900000000000,18.033333333333335,14.5,970.3333333333334,0.0,100.0,8.933333333333335,0.9466666666666667,0.5299999999999999,1.4266666666666665,86.83333333333333,2023-09-08 20:45:00
1694206800000000000,17.03333333333333,14.333333333333334,970.6666666666666,0.0,100.0,8.933333333333335,1.01,0.86,1.585,88.90000000000002,2023-09-08 21:00:00
1694207700000000000,15.933333333333332,14.0,971.0,0.0,100.0,9.013333333333334,0.745,0.86,1.5,90.96666666666665,2023-09-08 21:15:00
1694208600000000000,14.633333333333335,13.833333333333334,971.0,0.0,100.0,8.96,0.6566666666666666,0.86,1.4866666666666666,90.96666666666665,2023-09-08 21:30:00
1694209500000000000,14.566666666666668,13.366666666666667,971.0,0.0,100.0,9.013333333333334,0.765,0.06,1.555,88.89999999999999,2023-09-08 21:45:00
1694210400000000000,13.866666666666667,13.233333333333334,971.0,0.0,100.0,8.853333333333333,0.09,0.06,0.67,90.96666666666665,2023-09-08 22:00:00
1694211300000000000,13.4,13.1,971.0,0.0,100.0,8.84,0.485,0.06,1.1600000000000001,88.9,2023-09-08 22:15:00
1694212200000000000,13.6,12.933333333333332,971.0,0.0,100.0,8.88,0.6466666666666666,0.86,1.55,93.03333333333335,2023-09-08 22:30:00
1694213100000000000,12.9,12.766666666666666,971.0,0.0,100.0,8.88,0.62,0.31,1.1600000000000001,90.96666666666665,2023-09-08 22:45:00
1694214000000000000,12.5,12.6,971.0,0.0,100.0,8.906666666666668,0.32499999999999996,0.31,0.855,88.90000000000002,2023-09-08 23:00:00
1694214900000000000,12.733333333333334,12.6,971.0,0.0,100.0,8.96,0.6699999999999999,0.31,1.13,86.83333333333333,2023-09-08 23:15:00
1694215800000000000,12.033333333333333,12.6,971.0,0.0,100.0,8.799999999999999,0.56,0.245,0.9450000000000001,93.03333333333335,2023-09-08 23:30:00
1694216700000000000,12.466666666666669,12.433333333333332,971.0,0.0,100.0,8.933333333333335,0.73,0.98,1.37,93.03333333333335,2023-09-08 23:45:00
1694217600000000000,12.1,12.6,971.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,86.83333333333333,2023-09-09 00:00:00
1694218500000000000,12.0,12.433333333333332,971.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,90.96666666666665,2023-09-09 00:15:00
1694219400000000000,12.25,12.35,971.0,0.0,100.0,8.88,0.34333333333333327,0.98,1.0999999999999999,88.9,2023-09-09 00:30:00
1694220300000000000,11.633333333333333,11.933333333333332,971.0,0.0,100.0,8.663333333333334,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 00:45:00
1694221200000000000,11.699999999999998,11.766666666666666,971.0,0.0,100.0,8.72,0.34333333333333327,0.98,1.0999999999999999,93.03333333333335,2023-09-09 01:00:00
1694222100000000000,11.033333333333333,11.766666666666666,971.0,0.0,100.0,8.853333333333333,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 01:15:00
1694223000000000000,11.333333333333334,11.6,970.3333333333334,0.0,100.0,8.853333333333333,0.34333333333333327,0.98,1.0999999999999999,86.83333333333333,2023-09-09 01:30:00
1694223900000000000,10.850000000000001,11.6,970.0,0.0,100.0,8.84,0.34333333333333327,0.98,1.0999999999999999,92.0,2023-09-09 01:45:00
1694224800000000000,11.066666666666668,11.433333333333332,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,86.83333333333333,2023-09-09 02:00:00
1694225700000000000,10.700000000000001,11.6,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,86.83333333333333,2023-09-09 02:15:00
1694226600000000000,11.0,11.35,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,85.80000000000001,2023-09-09 02:30:00
1694227500000000000,11.200000000000001,11.433333333333332,970.0,0.0,100.0,9.04,0.34333333333333327,0.98,1.0999999999999999,86.83333333333333,2023-09-09 02:45:00
1694228400000000000,11.033333333333333,11.433333333333332,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,93.03333333333335,2023-09-09 03:00:00
1694229300000000000,10.533333333333333,11.433333333333332,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,88.89999999999999,2023-09-09 03:15:00
1694230200000000000,10.026666666666667,11.1,970.0,0.0,100.0,8.986666666666666,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 03:30:00
1694231100000000000,10.233333333333333,11.1,970.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,90.96666666666665,2023-09-09 03:45:00
1694232000000000000,9.74,11.266666666666666,970.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,93.03333333333335,2023-09-09 04:00:00
1694232900000000000,9.566666666666668,10.933333333333332,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,90.96666666666665,2023-09-09 04:15:00
1694233800000000000,9.55,10.85,970.0,0.0,100.0,8.88,0.34333333333333327,0.98,1.0999999999999999,85.80000000000001,2023-09-09 04:30:00
1694234700000000000,9.87,10.933333333333332,970.0,0.0,100.0,8.853333333333333,0.34333333333333327,0.98,1.0999999999999999,84.76666666666667,2023-09-09 04:45:00
1694235600000000000,10.3,10.933333333333332,970.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,84.76666666666667,2023-09-09 05:00:00
1694236500000000000,9.735,11.1,970.0,0.0,100.0,8.96,0.34333333333333327,0.98,1.0999999999999999,85.80000000000001,2023-09-09 05:15:00
1694237400000000000,10.066666666666666,10.933333333333332,970.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 05:30:00
1694238300000000000,10.633333333333333,10.933333333333332,970.0,0.0,100.0,8.853333333333333,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 05:45:00
1694239200000000000,9.826666666666666,10.6,970.0,0.0,100.0,8.933333333333335,0.34333333333333327,0.98,1.0999999999999999,88.90000000000002,2023-09-09 06:00:00
